5.666666666666666519e-01	7.666666666666667185e-01	5.917159763313609329e-03
5.666666666666666519e-01	9.166666666666666297e-01	5.917159763313609329e-03
5.833333333333333703e-01	4.333333333333333481e-01	5.917159763313609329e-03
5.833333333333333703e-01	4.500000000000000111e-01	5.917159763313609329e-03
5.833333333333333703e-01	4.666666666666666741e-01	5.917159763313609329e-03
5.833333333333333703e-01	5.000000000000000000e-01	5.917159763313609329e-03
5.833333333333333703e-01	5.166666666666667185e-01	5.917159763313609329e-03
5.833333333333333703e-01	7.666666666666667185e-01	5.917159763313609329e-03
5.833333333333333703e-01	9.000000000000000222e-01	5.917159763313609329e-03
5.833333333333333703e-01	9.166666666666666297e-01	5.917159763313609329e-03
5.999999999999999778e-01	4.166666666666666852e-01	5.917159763313609329e-03
5.999999999999999778e-01	4.333333333333333481e-01	5.917159763313609329e-03
5.999999999999999778e-01	5.000000000000000000e-01	5.917159763313609329e-03
5.999999999999999778e-01	7.666666666666667185e-01	5.917159763313609329e-03
5.999999999999999778e-01	8.833333333333333037e-01	5.917159763313609329e-03
5.999999999999999778e-01	9.000000000000000222e-01	5.917159763313609329e-03
6.166666666666666963e-01	4.000000000000000222e-01	5.917159763313609329e-03
6.166666666666666963e-01	4.166666666666666852e-01	5.917159763313609329e-03
6.166666666666666963e-01	4.833333333333333370e-01	5.917159763313609329e-03
6.166666666666666963e-01	5.000000000000000000e-01	5.917159763313609329e-03
6.166666666666666963e-01	7.666666666666667185e-01	5.917159763313609329e-03
6.166666666666666963e-01	8.666666666666666963e-01	5.917159763313609329e-03
6.166666666666666963e-01	8.833333333333333037e-01	5.917159763313609329e-03
6.333333333333333037e-01	3.833333333333333592e-01	5.917159763313609329e-03
6.333333333333333037e-01	4.000000000000000222e-01	5.917159763313609329e-03
6.333333333333333037e-01	4.833333333333333370e-01	5.917159763313609329e-03
6.333333333333333037e-01	7.666666666666667185e-01	5.917159763313609329e-03
6.333333333333333037e-01	8.499999999999999778e-01	5.917159763313609329e-03
6.333333333333333037e-01	8.666666666666666963e-01	5.917159763313609329e-03
6.500000000000000222e-01	3.666666666666666408e-01	5.917159763313609329e-03
6.500000000000000222e-01	3.833333333333333592e-01	5.917159763313609329e-03
6.500000000000000222e-01	4.833333333333333370e-01	5.917159763313609329e-03
6.500000000000000222e-01	7.666666666666667185e-01	5.917159763313609329e-03
6.500000000000000222e-01	8.333333333333333703e-01	5.917159763313609329e-03
6.500000000000000222e-01	8.499999999999999778e-01	5.917159763313609329e-03
6.666666666666666297e-01	3.499999999999999778e-01	5.917159763313609329e-03
6.666666666666666297e-01	3.666666666666666408e-01	5.917159763313609329e-03
6.666666666666666297e-01	4.833333333333333370e-01	5.917159763313609329e-03
6.666666666666666297e-01	7.500000000000000000e-01	5.917159763313609329e-03
6.666666666666666297e-01	7.666666666666667185e-01	5.917159763313609329e-03
6.666666666666666297e-01	8.166666666666666519e-01	5.917159763313609329e-03
6.666666666666666297e-01	8.333333333333333703e-01	5.917159763313609329e-03
6.833333333333333481e-01	3.333333333333333148e-01	5.917159763313609329e-03
6.833333333333333481e-01	3.499999999999999778e-01	5.917159763313609329e-03
6.833333333333333481e-01	4.833333333333333370e-01	5.917159763313609329e-03
6.833333333333333481e-01	5.000000000000000000e-01	5.917159763313609329e-03
6.833333333333333481e-01	7.500000000000000000e-01	5.917159763313609329e-03
6.833333333333333481e-01	7.833333333333333259e-01	5.917159763313609329e-03
6.833333333333333481e-01	8.000000000000000444e-01	5.917159763313609329e-03
6.833333333333333481e-01	8.166666666666666519e-01	5.917159763313609329e-03
6.999999999999999556e-01	3.333333333333333148e-01	5.917159763313609329e-03
6.999999999999999556e-01	5.000000000000000000e-01	5.917159763313609329e-03
6.999999999999999556e-01	7.333333333333332815e-01	5.917159763313609329e-03
6.999999999999999556e-01	7.500000000000000000e-01	5.917159763313609329e-03
6.999999999999999556e-01	7.666666666666667185e-01	5.917159763313609329e-03
6.999999999999999556e-01	7.833333333333333259e-01	5.917159763313609329e-03
7.166666666666666741e-01	3.333333333333333148e-01	5.917159763313609329e-03
7.166666666666666741e-01	5.000000000000000000e-01	5.917159763313609329e-03
7.166666666666666741e-01	5.166666666666667185e-01	5.917159763313609329e-03
7.166666666666666741e-01	7.166666666666666741e-01	5.917159763313609329e-03
7.166666666666666741e-01	7.333333333333332815e-01	5.917159763313609329e-03
7.166666666666666741e-01	7.500000000000000000e-01	5.917159763313609329e-03
7.166666666666666741e-01	7.666666666666667185e-01	5.917159763313609329e-03
7.333333333333332815e-01	3.166666666666666519e-01	5.917159763313609329e-03
7.333333333333332815e-01	3.333333333333333148e-01	5.917159763313609329e-03
7.333333333333332815e-01	5.166666666666667185e-01	5.917159763313609329e-03
7.333333333333332815e-01	5.333333333333333259e-01	5.917159763313609329e-03
7.333333333333332815e-01	6.999999999999999556e-01	5.917159763313609329e-03
7.333333333333332815e-01	7.166666666666666741e-01	5.917159763313609329e-03
7.333333333333332815e-01	7.333333333333332815e-01	5.917159763313609329e-03
7.500000000000000000e-01	3.166666666666666519e-01	5.917159763313609329e-03
7.500000000000000000e-01	5.333333333333333259e-01	5.917159763313609329e-03
7.500000000000000000e-01	5.500000000000000444e-01	5.917159763313609329e-03
7.500000000000000000e-01	6.666666666666666297e-01	5.917159763313609329e-03
7.500000000000000000e-01	6.833333333333333481e-01	5.917159763313609329e-03
7.500000000000000000e-01	6.999999999999999556e-01	5.917159763313609329e-03
7.666666666666667185e-01	3.166666666666666519e-01	5.917159763313609329e-03
7.666666666666667185e-01	3.333333333333333148e-01	5.917159763313609329e-03
7.666666666666667185e-01	5.500000000000000444e-01	5.917159763313609329e-03
7.666666666666667185e-01	5.666666666666666519e-01	5.917159763313609329e-03
7.666666666666667185e-01	5.833333333333333703e-01	5.917159763313609329e-03
7.666666666666667185e-01	5.999999999999999778e-01	5.917159763313609329e-03
7.666666666666667185e-01	6.166666666666666963e-01	5.917159763313609329e-03
7.666666666666667185e-01	6.333333333333333037e-01	5.917159763313609329e-03
7.666666666666667185e-01	6.500000000000000222e-01	5.917159763313609329e-03
7.666666666666667185e-01	6.666666666666666297e-01	5.917159763313609329e-03
7.833333333333333259e-01	3.333333333333333148e-01	5.917159763313609329e-03
7.833333333333333259e-01	3.499999999999999778e-01	5.917159763313609329e-03
7.833333333333333259e-01	5.666666666666666519e-01	5.917159763313609329e-03
7.833333333333333259e-01	5.833333333333333703e-01	5.917159763313609329e-03
7.833333333333333259e-01	5.999999999999999778e-01	5.917159763313609329e-03
7.833333333333333259e-01	6.166666666666666963e-01	5.917159763313609329e-03
8.000000000000000444e-01	3.499999999999999778e-01	5.917159763313609329e-03
8.000000000000000444e-01	3.666666666666666408e-01	5.917159763313609329e-03
8.000000000000000444e-01	3.833333333333333592e-01	5.917159763313609329e-03
8.000000000000000444e-01	5.000000000000000000e-01	5.917159763313609329e-03
8.000000000000000444e-01	5.166666666666667185e-01	5.917159763313609329e-03
8.000000000000000444e-01	5.333333333333333259e-01	5.917159763313609329e-03
8.000000000000000444e-01	5.500000000000000444e-01	5.917159763313609329e-03
8.000000000000000444e-01	5.666666666666666519e-01	5.917159763313609329e-03
8.166666666666666519e-01	3.833333333333333592e-01	5.917159763313609329e-03
8.166666666666666519e-01	4.000000000000000222e-01	5.917159763313609329e-03
8.166666666666666519e-01	4.166666666666666852e-01	5.917159763313609329e-03
8.166666666666666519e-01	4.333333333333333481e-01	5.917159763313609329e-03
8.166666666666666519e-01	4.500000000000000111e-01	5.917159763313609329e-03
8.166666666666666519e-01	4.666666666666666741e-01	5.917159763313609329e-03
8.166666666666666519e-01	4.833333333333333370e-01	5.917159763313609329e-03
8.166666666666666519e-01	5.000000000000000000e-01	5.917159763313609329e-03
